order_id,order_date,order_placed_time,day_of_week,city,vendor_id,vendor_name,order_type,driver_id,distance_km,weather_condition,is_peak_hour,order_value_inr,delivery_time_min,is_delayed,is_cancelled,customer_rating
ORD00179,1/22/2026,13:01:00,Thursday,Hyderabad,V009,Sushi Central,Food Delivery,DRV043,4.97,Clear,1,968.65,36.1,0,0,4
ORD00180,5/21/2026,19:27:00,Thursday,Bengaluru,V008,Pizza Junction,Pharmacy,DRV026,4.38,Clear,1,865.23,40.7,0,0,4
ORD00181,6/28/2026,16:56:00,Sunday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV010,2.24,Clear,0,523.39,21.2,0,0,5
ORD00182,4/26/2026,20:55:00,Sunday,Mumbai,V012,Dosa Point,Food Delivery,DRV050,3.4,Clear,1,130.04,35,0,0,5
ORD00183,3/16/2026,14:44:00,Monday,Delhi,V006,Tandoori Nights,Food Delivery,DRV014,3.59,Clear,0,819.62,36.2,0,0,3
ORD00184,1/25/2026,22:31:00,Sunday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV059,2.14,Clear,0,1375.86,28,0,0,4
ORD00185,6/15/2026,12:12:00,Monday,Hyderabad,V009,Sushi Central,Food Delivery,DRV034,3.78,Clear,1,1089.36,42.6,0,0,5
ORD00186,3/24/2026,19:56:00,Tuesday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV028,2.26,Rain,1,412.71,37.4,0,0,4
ORD00187,2/2/2026,15:47:00,Monday,Mumbai,V012,Dosa Point,Grocery,DRV054,1.31,Rain,0,629.23,22.1,0,0,5
ORD00188,1/6/2026,10:26:00,Tuesday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV026,6.04,Clear,0,1295.35,43.8,0,0,4
ORD00189,5/16/2026,13:56:00,Saturday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV021,3.55,Clear,1,781.37,29.8,0,0,3
ORD00190,6/2/2026,15:45:00,Tuesday,Mumbai,V007,Wok This Way,Food Delivery,DRV048,0.81,Rain,0,1214.44,13.8,0,0,3
ORD00191,2/23/2026,21:27:00,Monday,Bengaluru,V004,Curry Express,Food Delivery,DRV052,1.55,Clear,1,664.29,,0,1,
ORD00192,1/12/2026,14:42:00,Monday,Hyderabad,V009,Sushi Central,Food Delivery,DRV004,1.79,Clear,0,1357.56,22.7,0,0,4
ORD00193,6/2/2026,15:17:00,Tuesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV054,5.63,Clear,0,639.36,39.8,0,0,4
ORD00194,3/16/2026,18:01:00,Monday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV048,6.91,Clear,0,499.6,43.5,0,0,3
ORD00195,5/21/2026,18:10:00,Thursday,Delhi,V006,Tandoori Nights,Grocery,DRV047,2.52,Clear,0,1009.08,29.1,0,0,4
ORD00196,3/4/2026,14:57:00,Wednesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV003,4.13,Clear,0,737.6,37.3,0,0,5
ORD00197,3/11/2026,9:49:00,Wednesday,Bengaluru,V004,Curry Express,Food Delivery,DRV049,2.5,Clear,0,812.14,27,0,0,4
ORD00198,6/21/2026,13:51:00,Sunday,Chennai,V003,Bowl & Broth,Food Delivery,DRV008,0.38,Clear,1,440.6,9.3,0,0,5
ORD00199,6/13/2026,8:39:00,Saturday,Mumbai,V007,Wok This Way,Grocery,DRV033,2.75,Clear,0,671.09,26.4,0,0,3
ORD00200,3/19/2026,17:19:00,Thursday,Chennai,V002,Urban Tadka,Grocery,DRV014,3.93,Clear,0,1119.67,31.5,0,0,5
ORD00201,2/20/2026,14:25:00,Friday,Bengaluru,V004,Curry Express,Food Delivery,DRV026,0.81,Clear,0,865.19,17.3,0,0,4
ORD00202,3/28/2026,13:16:00,Saturday,Chennai,V002,Urban Tadka,Food Delivery,DRV027,2.68,Heavy Traffic Event,1,670.88,33.8,0,0,5
ORD00203,4/27/2026,13:00:00,Monday,Chennai,V003,Bowl & Broth,Food Delivery,DRV029,5.61,Clear,1,342.82,42.6,0,0,5
ORD00204,6/8/2026,13:34:00,Monday,Chennai,V003,Bowl & Broth,Food Delivery,DRV036,1.15,Clear,1,1322.75,16.1,0,0,5
ORD00205,5/14/2026,13:39:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV047,7.4,Rain,1,451.15,61.2,1,0,4
ORD00206,5/7/2026,13:38:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Pharmacy,DRV016,6.25,Clear,1,223.87,42.7,0,0,4
ORD00207,3/10/2026,15:16:00,Tuesday,Delhi,V006,Tandoori Nights,Pharmacy,DRV046,1.81,Clear,0,595.02,28.2,0,0,4
ORD00208,6/14/2026,21:02:00,Sunday,Mumbai,V012,Dosa Point,Pharmacy,DRV050,10.24,Clear,1,951.13,85.4,1,0,4
ORD00209,4/1/2026,19:35:00,Wednesday,Chennai,V002,Urban Tadka,Food Delivery,DRV001,3.45,Clear,1,1098.48,22.2,0,0,5
ORD00210,5/22/2026,22:44:00,Friday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV027,4.5,Rain,0,779.21,44.2,0,0,3
ORD00211,5/30/2026,19:18:00,Saturday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV009,0.98,Heavy Traffic Event,1,219.38,15.5,0,0,5
ORD00212,5/31/2026,21:44:00,Sunday,Mumbai,V007,Wok This Way,Food Delivery,DRV047,0.28,Clear,1,746.4,18.3,0,0,3
ORD00213,5/10/2026,18:30:00,Sunday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV028,2.11,Clear,0,518.08,23.4,0,0,3
ORD00214,4/13/2026,22:24:00,Monday,Mumbai,V012,Dosa Point,Grocery,DRV034,1.24,Rain,0,647.31,18.4,0,0,5
ORD00215,3/31/2026,22:25:00,Tuesday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV039,2.63,Rain,0,656.67,36.7,0,0,5
ORD00216,2/15/2026,8:42:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV041,1.01,Rain,0,800.42,17.8,0,0,5
ORD00217,6/8/2026,15:04:00,Monday,Hyderabad,V009,Sushi Central,Grocery,DRV012,5.77,Clear,0,352.61,38.9,0,0,4
ORD00218,3/9/2026,19:25:00,Monday,Chennai,V002,Urban Tadka,Grocery,DRV004,0.42,Clear,1,714.23,,0,1,
ORD00219,5/30/2026,20:22:00,Saturday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV039,4.94,Clear,1,987.17,,0,1,
ORD00220,4/22/2026,18:10:00,Wednesday,Chennai,V003,Bowl & Broth,Food Delivery,DRV026,2.91,Rain,0,1258.08,29.2,0,0,4
ORD00221,2/18/2026,13:18:00,Wednesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV017,3.45,Clear,1,868.38,31.6,0,0,3
ORD00222,4/29/2026,19:16:00,Wednesday,Mumbai,V007,Wok This Way,Food Delivery,DRV028,1.03,Clear,1,712.79,21.8,0,0,4
ORD00223,5/27/2026,19:44:00,Wednesday,Delhi,V005,Green Leaf Cafe,Grocery,DRV022,3.68,Clear,1,163.11,29,0,0,4
ORD00224,4/24/2026,21:46:00,Friday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV018,0.78,Clear,1,1201.44,17.2,0,0,3
ORD00225,6/12/2026,22:47:00,Friday,Bengaluru,V004,Curry Express,Food Delivery,DRV035,2.86,Clear,0,148.71,31.5,0,0,4
ORD00226,1/3/2026,11:18:00,Saturday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV003,3.1,Clear,0,919.51,25.6,0,0,4
ORD00227,3/21/2026,18:22:00,Saturday,Chennai,V003,Bowl & Broth,Grocery,DRV012,7.61,Clear,0,752.51,54.9,1,0,3
ORD00228,4/17/2026,10:26:00,Friday,Delhi,V006,Tandoori Nights,Pharmacy,DRV041,5.61,Heavy Traffic Event,0,944.65,54.4,1,0,3
ORD00229,4/18/2026,13:41:00,Saturday,Mumbai,V007,Wok This Way,Food Delivery,DRV055,1.43,Clear,1,339.44,22.6,0,0,4
ORD00230,6/22/2026,16:28:00,Monday,Bengaluru,V004,Curry Express,Food Delivery,DRV008,1.02,Clear,0,241.48,16.9,0,0,4
ORD00231,4/20/2026,21:52:00,Monday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV035,2.97,Clear,1,376.71,36.9,0,0,4
ORD00232,4/22/2026,22:45:00,Wednesday,Mumbai,V007,Wok This Way,Food Delivery,DRV029,1.99,Clear,0,228.93,26.2,0,0,3
ORD00233,1/14/2026,15:31:00,Wednesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV036,3.8,Clear,0,982.71,28,0,0,5
ORD00234,6/5/2026,12:04:00,Friday,Delhi,V006,Tandoori Nights,Food Delivery,DRV040,1.69,Clear,1,508.64,,0,1,
ORD00235,3/29/2026,11:27:00,Sunday,Mumbai,V012,Dosa Point,Pharmacy,DRV048,4.78,Clear,0,820.46,37.7,0,0,5
ORD00236,6/1/2026,22:52:00,Monday,Mumbai,V007,Wok This Way,Food Delivery,DRV019,3.91,Clear,0,962.35,39.3,0,0,3
ORD00237,5/6/2026,15:30:00,Wednesday,Mumbai,V007,Wok This Way,Food Delivery,DRV060,2.7,Clear,0,827.41,33.4,0,0,3
ORD00238,1/30/2026,21:28:00,Friday,Mumbai,V012,Dosa Point,Grocery,DRV006,3.46,Rain,1,599.42,44.5,0,0,5
ORD00239,3/2/2026,18:33:00,Monday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV049,10.8,Rain,0,922.98,79.6,1,0,2
ORD00240,2/22/2026,13:55:00,Sunday,Chennai,V001,Spice Route Kitchen,Pharmacy,DRV017,0.94,Clear,1,1021.23,27.3,0,0,4
ORD00241,1/31/2026,9:12:00,Saturday,Chennai,V002,Urban Tadka,Food Delivery,DRV023,2.89,Rain,0,921.69,21.8,0,0,5
ORD00242,5/11/2026,12:35:00,Monday,Mumbai,V012,Dosa Point,Food Delivery,DRV043,4.18,Clear,1,953.94,43.9,0,0,5
ORD00243,4/12/2026,22:22:00,Sunday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV051,2.81,Clear,0,496.03,27.8,0,0,4
ORD00244,2/27/2026,21:55:00,Friday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV032,7.41,Clear,1,815.07,59.5,1,0,4
ORD00245,2/26/2026,14:04:00,Thursday,Chennai,V003,Bowl & Broth,Food Delivery,DRV016,0.56,Rain,0,699.6,12.7,0,0,4
ORD00246,3/3/2026,15:53:00,Tuesday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV003,1.57,Clear,0,1089.02,,0,1,
ORD00247,6/5/2026,13:42:00,Friday,Mumbai,V012,Dosa Point,Food Delivery,DRV054,1.95,Clear,1,363.98,26.1,0,0,5
ORD00248,2/1/2026,15:06:00,Sunday,Delhi,V006,Tandoori Nights,Grocery,DRV058,0.41,Heavy Traffic Event,0,819.77,19.8,0,0,3
ORD00249,4/29/2026,22:48:00,Wednesday,Mumbai,V007,Wok This Way,Grocery,DRV055,8.23,Clear,0,445.04,55.1,1,0,2
ORD00250,1/13/2026,16:43:00,Tuesday,Delhi,V005,Green Leaf Cafe,Grocery,DRV054,2.17,Clear,0,662.14,19.6,0,0,4
ORD00251,3/19/2026,14:02:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV042,2.87,Clear,0,579.79,24.1,0,0,5
ORD00252,1/29/2026,10:32:00,Thursday,Bengaluru,V008,Pizza Junction,Grocery,DRV008,6.06,Rain,0,1154.76,52.3,1,0,4
ORD00253,2/19/2026,13:00:00,Thursday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV006,1.72,Clear,1,326.36,28.4,0,0,4
ORD00254,3/17/2026,12:36:00,Tuesday,Mumbai,V007,Wok This Way,Food Delivery,DRV048,3.56,Clear,1,179.89,35.5,0,0,3
ORD00255,2/15/2026,12:20:00,Sunday,Mumbai,V007,Wok This Way,Grocery,DRV059,7.53,Clear,1,157.32,55.6,1,0,3
ORD00256,4/11/2026,13:29:00,Saturday,Chennai,V002,Urban Tadka,Food Delivery,DRV042,1.71,Heavy Traffic Event,1,525.23,33,0,0,5
ORD00257,4/6/2026,17:25:00,Monday,Delhi,V006,Tandoori Nights,Grocery,DRV046,4.39,Rain,0,257.75,46.3,1,0,2
ORD00258,4/3/2026,14:33:00,Friday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV006,2.65,Clear,0,683.93,29.3,0,0,5
ORD00259,2/17/2026,22:01:00,Tuesday,Mumbai,V007,Wok This Way,Food Delivery,DRV019,7.21,Clear,0,1255.51,59.1,1,0,3
ORD00260,1/31/2026,15:44:00,Saturday,Chennai,V002,Urban Tadka,Food Delivery,DRV052,2.6,Clear,0,549.6,19.9,0,0,5
ORD00261,5/31/2026,22:07:00,Sunday,Delhi,V005,Green Leaf Cafe,Grocery,DRV049,3.67,Clear,0,132.4,25.1,0,0,3
ORD00262,4/16/2026,15:57:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV046,5.17,Clear,0,368.89,36.9,0,0,5
ORD00263,5/26/2026,13:13:00,Tuesday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV010,2.41,Rain,1,968.38,22,0,0,4
ORD00264,1/30/2026,16:47:00,Friday,Bengaluru,V004,Curry Express,Grocery,DRV016,4.79,Clear,0,339.26,32.6,0,0,4
ORD00265,5/6/2026,13:37:00,Wednesday,Chennai,V003,Bowl & Broth,Grocery,DRV006,3.75,Clear,1,1240.15,28.3,0,0,5
ORD00266,1/29/2026,18:21:00,Thursday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV053,0.99,Clear,0,1103.05,19.9,0,0,4
ORD00267,3/1/2026,16:50:00,Sunday,Chennai,V002,Urban Tadka,Food Delivery,DRV031,4.82,Rain,0,722.82,38.3,0,0,5
ORD00268,2/15/2026,21:06:00,Sunday,Mumbai,V007,Wok This Way,Grocery,DRV049,1.02,Heavy Traffic Event,1,1328.23,,0,1,
ORD00269,3/19/2026,14:45:00,Thursday,Delhi,V006,Tandoori Nights,Food Delivery,DRV037,4.27,Clear,0,952.54,33,0,0,4
ORD00270,2/3/2026,16:24:00,Tuesday,Chennai,V002,Urban Tadka,Food Delivery,DRV002,1.5,Clear,0,665.79,22.8,0,0,5
ORD00271,4/25/2026,20:23:00,Saturday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV037,3.42,Clear,1,889.17,33.3,0,0,3
ORD00272,6/28/2026,18:46:00,Sunday,Bengaluru,V004,Curry Express,Food Delivery,DRV023,4.39,Clear,0,121.42,37.5,0,0,4
ORD00273,2/28/2026,12:26:00,Saturday,Bengaluru,V004,Curry Express,Grocery,DRV015,2.78,Rain,1,240.86,27.8,0,0,4
ORD00274,4/27/2026,14:17:00,Monday,Bengaluru,V004,Curry Express,Pharmacy,DRV032,4.06,Clear,0,1209.47,29.7,0,0,4
ORD00275,4/10/2026,20:22:00,Friday,Hyderabad,V009,Sushi Central,Food Delivery,DRV054,1.71,Clear,1,688.45,22,0,0,5
ORD00276,3/14/2026,17:40:00,Saturday,Chennai,V001,Spice Route Kitchen,Grocery,DRV045,3.31,Clear,0,448.63,31.6,0,0,4
ORD00277,5/12/2026,16:11:00,Tuesday,Chennai,V003,Bowl & Broth,Food Delivery,DRV048,8.98,Clear,0,481.3,49.8,1,0,4
ORD00278,6/25/2026,15:03:00,Thursday,Mumbai,V007,Wok This Way,Food Delivery,DRV052,1.42,Clear,0,513.95,20.5,0,0,4
ORD00279,4/9/2026,12:52:00,Thursday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV013,1.49,Clear,1,1101.15,30.5,0,0,5
ORD00280,5/2/2026,14:21:00,Saturday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV029,0.95,Rain,0,554.31,27.8,0,0,3
ORD00281,6/29/2026,15:20:00,Monday,Mumbai,V012,Dosa Point,Food Delivery,DRV054,1.21,Clear,0,949.74,19.7,0,0,5
ORD00282,2/17/2026,15:06:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV054,2.87,Clear,0,194.96,25.4,0,0,4
ORD00283,1/18/2026,12:15:00,Sunday,Hyderabad,V009,Sushi Central,Food Delivery,DRV029,3.17,Clear,1,303.64,23.2,0,0,5
ORD00284,3/26/2026,15:11:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Pharmacy,DRV001,0.76,Rain,0,533.57,13.7,0,0,5
ORD00285,5/10/2026,10:23:00,Sunday,Delhi,V006,Tandoori Nights,Food Delivery,DRV053,3.77,Clear,0,269.07,31.6,0,0,4
ORD00286,3/10/2026,13:26:00,Tuesday,Chennai,V002,Urban Tadka,Food Delivery,DRV006,3.29,Rain,1,716.63,40.4,0,0,5
ORD00287,4/23/2026,16:10:00,Thursday,Chennai,V003,Bowl & Broth,Food Delivery,DRV015,2.85,Clear,0,920.42,24.4,0,0,5
ORD00288,2/6/2026,14:03:00,Friday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV004,3.2,Clear,0,129.39,22.2,0,0,5
ORD00289,4/11/2026,22:02:00,Saturday,Hyderabad,V009,Sushi Central,Food Delivery,DRV043,12.2,Clear,0,874.19,69,1,0,3
ORD00290,1/31/2026,12:07:00,Saturday,Chennai,V002,Urban Tadka,Food Delivery,DRV018,0.57,Heavy Traffic Event,1,1307.91,22.7,0,0,5
ORD00291,4/26/2026,15:28:00,Sunday,Mumbai,V012,Dosa Point,Pharmacy,DRV008,0.92,Clear,0,823.83,20.6,0,0,5
ORD00292,1/18/2026,13:47:00,Sunday,Delhi,V005,Green Leaf Cafe,Grocery,DRV057,3.72,Rain,1,948.75,40.7,0,0,4
ORD00293,3/30/2026,17:43:00,Monday,Mumbai,V012,Dosa Point,Grocery,DRV033,1.01,Clear,0,1185.74,21.4,0,0,5
ORD00294,6/22/2026,21:38:00,Monday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV035,8.48,Clear,1,626.88,55.8,1,0,4
ORD00295,4/17/2026,22:20:00,Friday,Mumbai,V007,Wok This Way,Food Delivery,DRV047,0.95,Clear,0,152.25,15.1,0,0,3
ORD00296,5/6/2026,14:43:00,Wednesday,Bengaluru,V004,Curry Express,Food Delivery,DRV054,0.83,Clear,0,656.45,,0,1,
ORD00297,6/13/2026,13:05:00,Saturday,Delhi,V006,Tandoori Nights,Food Delivery,DRV049,2.85,Clear,1,582.91,28,0,0,3
ORD00298,2/5/2026,9:50:00,Thursday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV051,4.84,Rain,0,447.35,46.5,1,0,3
ORD00299,2/25/2026,16:34:00,Wednesday,Chennai,V002,Urban Tadka,Food Delivery,DRV052,1.92,Clear,0,581.28,18.8,0,0,5
ORD00300,5/1/2026,19:55:00,Friday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV042,2.41,Clear,1,1061.97,36,0,0,5
ORD00301,1/25/2026,8:53:00,Sunday,Hyderabad,V009,Sushi Central,Food Delivery,DRV007,1.22,Clear,0,520.13,14.7,0,0,4
ORD00302,5/25/2026,11:22:00,Monday,Bengaluru,V008,Pizza Junction,Grocery,DRV045,4.64,Clear,0,979.79,32.1,0,0,4
ORD00303,1/27/2026,13:18:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV041,3.34,Clear,1,593.9,36.5,0,0,4
ORD00304,1/26/2026,17:37:00,Monday,Mumbai,V007,Wok This Way,Grocery,DRV017,2.13,Clear,0,507.16,26.8,0,0,4
ORD00305,1/18/2026,21:19:00,Sunday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV011,3.81,Clear,1,1222.62,30.2,0,0,5
ORD00306,5/3/2026,13:55:00,Sunday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV008,1.93,Rain,1,987.49,31.6,0,0,4
ORD00307,6/22/2026,13:05:00,Monday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV059,2.76,Rain,1,893.52,33.3,0,0,4
ORD00308,5/8/2026,12:49:00,Friday,Chennai,V003,Bowl & Broth,Food Delivery,DRV050,5.7,Rain,1,512.07,54,1,0,4
ORD00309,2/18/2026,13:55:00,Wednesday,Mumbai,V007,Wok This Way,Food Delivery,DRV001,1.65,Rain,1,191.89,22,0,0,3
ORD00310,1/31/2026,15:01:00,Saturday,Chennai,V002,Urban Tadka,Food Delivery,DRV025,2.22,Clear,0,882.07,18.4,0,0,5
ORD00311,4/27/2026,15:27:00,Monday,Chennai,V002,Urban Tadka,Food Delivery,DRV005,1.95,Rain,0,452.29,28.9,0,0,5
ORD00312,2/6/2026,15:12:00,Friday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV001,3.64,Clear,0,416.76,31.3,0,0,3
ORD00313,4/22/2026,18:06:00,Wednesday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV039,1.37,Heavy Traffic Event,0,1163.29,24.4,0,0,3
ORD00314,1/2/2026,19:27:00,Friday,Delhi,V006,Tandoori Nights,Grocery,DRV046,2.59,Rain,1,630.26,33.2,0,0,4
ORD00315,6/21/2026,12:01:00,Sunday,Mumbai,V012,Dosa Point,Food Delivery,DRV057,0.51,Clear,1,492.94,16.3,0,0,5
ORD00316,6/25/2026,20:43:00,Thursday,Delhi,V006,Tandoori Nights,Grocery,DRV023,5.73,Clear,1,330.29,53.2,1,0,3
ORD00317,1/4/2026,18:02:00,Sunday,Mumbai,V012,Dosa Point,Food Delivery,DRV059,1.26,Clear,0,1213.05,18.8,0,0,5
ORD00318,5/31/2026,15:00:00,Sunday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV032,2.78,Heavy Traffic Event,0,1004.8,45.3,1,0,3
ORD00319,4/27/2026,12:32:00,Monday,Hyderabad,V009,Sushi Central,Grocery,DRV044,0.37,Clear,1,1361.11,22.1,0,0,5
ORD00320,3/12/2026,22:08:00,Thursday,Mumbai,V007,Wok This Way,Food Delivery,DRV015,1.92,Clear,0,924.56,25.1,0,0,4
ORD00321,4/23/2026,20:04:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV036,0.16,Clear,1,826.48,8.3,0,0,5
ORD00322,2/12/2026,14:37:00,Thursday,Chennai,V003,Bowl & Broth,Food Delivery,DRV050,7.06,Rain,0,724.82,49.1,1,0,3
ORD00323,1/5/2026,17:18:00,Monday,Mumbai,V012,Dosa Point,Food Delivery,DRV056,3.72,Clear,0,816.29,26.8,0,0,5
ORD00324,2/14/2026,20:20:00,Saturday,Hyderabad,V009,Sushi Central,Food Delivery,DRV029,2.96,Clear,1,829.11,26.4,0,0,4
ORD00325,2/6/2026,21:06:00,Friday,Chennai,V002,Urban Tadka,Food Delivery,DRV027,1.88,Clear,1,715.25,24.6,0,0,5
ORD00326,3/29/2026,17:15:00,Sunday,Bengaluru,V004,Curry Express,Food Delivery,DRV012,5.36,Rain,0,1159.11,46.1,1,0,4
ORD00327,5/23/2026,16:20:00,Saturday,Bengaluru,V004,Curry Express,Grocery,DRV016,2.22,Clear,0,696.45,18.2,0,0,5
ORD00328,2/3/2026,18:32:00,Tuesday,Bengaluru,V004,Curry Express,Food Delivery,DRV026,1.55,Clear,0,1345.13,22.6,0,0,5
ORD00329,5/3/2026,17:30:00,Sunday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV048,2.5,Clear,0,824.85,23.9,0,0,5
ORD00330,3/30/2026,17:50:00,Monday,Chennai,V003,Bowl & Broth,Food Delivery,DRV032,1.44,Clear,0,1213.82,17.4,0,0,5
ORD00331,1/16/2026,14:40:00,Friday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV006,4.43,Rain,0,391.03,30.1,0,0,4
ORD00332,5/13/2026,14:15:00,Wednesday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV003,0.42,Clear,0,507.55,13.7,0,0,5
ORD00333,2/1/2026,18:41:00,Sunday,Bengaluru,V004,Curry Express,Food Delivery,DRV051,2.98,Clear,0,743.63,29,0,0,4
ORD00334,4/4/2026,13:47:00,Saturday,Mumbai,V012,Dosa Point,Food Delivery,DRV021,0.68,Clear,1,295.16,22.4,0,0,5
ORD00335,4/1/2026,14:43:00,Wednesday,Mumbai,V007,Wok This Way,Food Delivery,DRV050,2.56,Rain,0,200.78,26.6,0,0,3
ORD00336,2/12/2026,15:25:00,Thursday,Hyderabad,V009,Sushi Central,Pharmacy,DRV052,5.83,Clear,0,603.83,36.6,0,0,5
ORD00337,1/7/2026,10:49:00,Wednesday,Mumbai,V007,Wok This Way,Food Delivery,DRV050,5.57,Clear,0,563.13,37.6,0,0,4
ORD00338,1/18/2026,19:57:00,Sunday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV019,3.19,Clear,1,377.87,34.8,0,0,3
ORD00339,1/30/2026,11:18:00,Friday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV018,2.25,Clear,0,602.54,27.5,0,0,4
ORD00340,3/12/2026,21:20:00,Thursday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV046,1.82,Clear,1,516.41,24.4,0,0,4
ORD00341,5/17/2026,15:13:00,Sunday,Bengaluru,V004,Curry Express,Pharmacy,DRV040,3.22,Clear,0,383.69,33.4,0,0,4
ORD00342,5/31/2026,20:18:00,Sunday,Bengaluru,V004,Curry Express,Pharmacy,DRV034,0.14,Clear,1,1081.82,20.4,0,0,4
ORD00343,4/24/2026,13:37:00,Friday,Bengaluru,V004,Curry Express,Food Delivery,DRV054,6.38,Heavy Traffic Event,1,1378.17,60.3,1,0,3
ORD00344,3/14/2026,13:37:00,Saturday,Hyderabad,V009,Sushi Central,Food Delivery,DRV014,4.98,Clear,1,624.01,42.7,0,0,5
ORD00345,2/11/2026,14:21:00,Wednesday,Mumbai,V012,Dosa Point,Food Delivery,DRV023,1.96,Clear,0,656.75,26.6,0,0,5
ORD00346,2/16/2026,22:07:00,Monday,Mumbai,V007,Wok This Way,Food Delivery,DRV049,2.69,Clear,0,1038.1,35.6,0,0,3
ORD00347,3/27/2026,18:40:00,Friday,Mumbai,V012,Dosa Point,Grocery,DRV044,3.26,Heavy Traffic Event,0,381.11,33.4,0,0,5
ORD00348,6/24/2026,15:17:00,Wednesday,Mumbai,V007,Wok This Way,Food Delivery,DRV052,5.48,Clear,0,1365.77,,0,1,
ORD00349,3/1/2026,10:26:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV014,1.86,Clear,0,355.91,,0,1,
ORD00350,1/4/2026,13:24:00,Sunday,Delhi,V005,Green Leaf Cafe,Pharmacy,DRV029,2.48,Clear,1,1133.75,28,0,0,4
ORD00351,3/2/2026,16:54:00,Monday,Mumbai,V007,Wok This Way,Grocery,DRV006,0.05,Heavy Traffic Event,0,1338.74,16.5,0,0,3
ORD00352,1/15/2026,12:25:00,Thursday,Chennai,V003,Bowl & Broth,Food Delivery,DRV023,7.18,Clear,1,622.92,52.2,1,0,4
ORD00353,1/2/2026,20:55:00,Friday,Hyderabad,V009,Sushi Central,Grocery,DRV017,2.7,Clear,1,392.82,32.2,0,0,4
ORD00354,4/3/2026,22:36:00,Friday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV015,2.34,Rain,0,161.46,24.6,0,0,3
ORD00355,3/3/2026,20:14:00,Tuesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV018,2.66,Clear,1,1201.34,22.3,0,0,4
ORD00356,6/6/2026,16:42:00,Saturday,Chennai,V002,Urban Tadka,Food Delivery,DRV051,5.98,Clear,0,1346.42,34.5,0,0,5
ORD00357,5/31/2026,14:52:00,Sunday,Bengaluru,V004,Curry Express,Food Delivery,DRV015,2.02,Clear,0,614.45,18.3,0,0,5
ORD00358,1/2/2026,18:30:00,Friday,Chennai,V002,Urban Tadka,Food Delivery,DRV051,0.35,Clear,0,897.38,15.2,0,0,5
